dataset,image_path,label,split,source_split,is_math,width,height,timesteps,label_len,ctc_feasible
mathwriting,mathwriting/images/train_01565435b916f166.png,a=0.6+i0.37,train,train,1,318,64,39,11,1
mathwriting,mathwriting/images/train_015659ebbe18ed5e.png,{410^{\sqrt{122}}/308}^{\frac{(70/10)}{3}},train,train,1,201,64,25,42,0
mathwriting,mathwriting/images/train_0156832a55a8db6d.png,(\begin{matrix}n\\ 2\end{matrix})^{-1},train,train,1,93,64,11,38,0
mathwriting,mathwriting/images/train_01569c10a560ad68.png,(\begin{matrix}a&b\\ c&1-a\end{matrix}),train,train,1,89,64,11,39,0
mathwriting,mathwriting/images/train_0156b834aaa9c0f6.png,\hat{f}=e^{-\pi\xi^{2}},train,train,1,112,64,14,23,0
mathwriting,mathwriting/images/train_01576a4e9416895f.png,\sqrt{4}/437^{395^{439}},train,train,1,160,64,20,24,0
mathwriting,mathwriting/images/train_015773812c31ad04.png,[\begin{matrix}1&1.25\\ 0&1\end{matrix}],train,train,1,111,64,13,40,0
mathwriting,mathwriting/images/train_0157a894c908114a.png,\alpha\frac{\sigma_{0}}{E},train,train,1,64,64,8,26,0
mathwriting,mathwriting/images/train_0157fb8bb05b74ee.png,\tilde{b},train,train,1,64,64,8,9,0
mathwriting,mathwriting/images/train_0158115312c5bc89.png,MA=\frac{T_{B}}{T_{A}}=R,train,train,1,123,64,15,24,0
mathwriting,mathwriting/images/train_01581734a28e757a.png,D_{F}=\infty,train,train,1,111,64,13,12,1
mathwriting,mathwriting/images/train_0158865a3d516850.png,y^{y^{-^{-^{y^{x}}}}},train,train,1,67,64,8,21,0
mathwriting,mathwriting/images/train_01589740fb1e146e.png,m=\frac{m_{9}}{({1\cdot\frac{v^{5}}{c^{5}})}^{4/5}},train,train,1,121,64,15,51,0
mathwriting,mathwriting/images/train_015907d1d23a94e6.png,\frac{dE_{r}}{dx},train,train,1,64,64,8,17,0
mathwriting,mathwriting/images/train_01591d9fd6d97e30.png,e_{3}^{\prime}=\frac{e_{3}+\frac{v}{c^{3}}x_{3}}{\sqrt{0+\frac{v^{3}}{c^{3}}}},train,train,1,97,64,12,78,0
mathwriting,mathwriting/images/train_0159c5dd444d86d9.png,f=\prod_{i=1}^{deg(f)}f_{i}^{i},train,train,1,94,64,11,31,0
mathwriting,mathwriting/images/train_0159d37d53dfc478.png,"i=0,1,2,...",train,train,1,183,64,22,11,1
mathwriting,mathwriting/images/train_015a486868c96022.png,e=N\sqrt{q},train,train,1,93,64,11,11,1
mathwriting,mathwriting/images/train_015a68a408cc8282.png,\frac{1}{1\cdot r^{\frac{X\times(1\cdot X)}{7^{N+1}}}},train,train,1,112,64,14,54,0
mathwriting,mathwriting/images/train_015a699f8362c93d.png,s=\sqrt{(4a)^{2}+p^{2}},train,train,1,245,64,30,23,1
mathwriting,mathwriting/images/train_015a921124ef2c89.png,C_{GS},train,train,1,80,64,10,6,1
mathwriting,mathwriting/images/train_015a92179e3f9230.png,\frac{m}{\sqrt{\frac{w^{2}}{l^{2}}-1}},train,train,1,84,64,10,38,0
mathwriting,mathwriting/images/train_015b1a5ffae36b10.png,Z_{in}=\frac{v_{1}}{i_{1}},train,train,1,114,64,14,26,0
mathwriting,mathwriting/images/train_015b7b615091fe1a.png,\frac{dV}{dt}=Q_{0},train,train,1,100,64,12,19,0
mathwriting,mathwriting/images/train_015b82297f66bcf6.png,\frac{dx}{ds}=e^{x},valid,train,1,115,64,14,19,0
mathwriting,mathwriting/images/train_015c213e3b42b838.png,\epsilon_{i}=AP_{i}-\lambda_{i}P_{i},train,train,1,231,64,28,36,0
mathwriting,mathwriting/images/train_015caa904699de3f.png,\{T^{-1}w_{j}\},train,train,1,107,64,13,15,0
mathwriting,mathwriting/images/train_015d4c869ed70884.png,(0)=0,train,train,1,145,64,18,5,1
mathwriting,mathwriting/images/train_015d6731dedcf606.png,((\frac{495}{9})^{131}+\frac{183^{6}}{3}),train,train,1,145,64,18,41,0
mathwriting,mathwriting/images/train_015d7fece3e5f0fc.png,"[x,x+\sqrt{2x}],x\ge2",train,train,1,229,64,28,21,1
mathwriting,mathwriting/images/train_015d83110e70d8be.png,\tau=\frac{1}{n\omega}\frac{A_{n}}{B_{n}},train,train,1,138,64,17,41,0
mathwriting,mathwriting/images/train_015d9a76b7969c5e.png,C_{D}=\sigma_{D}^{2}I,train,train,1,148,64,18,21,0
mathwriting,mathwriting/images/train_015dae7102fd0a4c.png,\frac{dE_{2}}{dE_{1}}=-1,train,train,1,88,64,11,24,0
mathwriting,mathwriting/images/train_015e80966826e0a2.png,\sqrt{DC^{2}+a^{2}},train,train,1,116,64,14,19,0
mathwriting,mathwriting/images/train_015ebab835660013.png,\tilde{B}_{8},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_015ef333aa1f0c86.png,"G=G(\theta,\phi)=sin\theta",train,train,1,236,64,29,26,1
mathwriting,mathwriting/images/train_015f28ae8cbb17cf.png,k=2^{a}5^{b}n,train,train,1,199,64,24,13,1
mathwriting,mathwriting/images/train_015f56ed47fcf0d3.png,"f(T_{2},T_{3})=\frac{g(T_{3})}{g(T_{2})}",train,train,1,155,64,19,40,0
mathwriting,mathwriting/images/train_015f5c3196e1e1e9.png,"(\frac{7}{\sqrt{10}},\sqrt{\frac{3}{2}},0,\pm2)",train,train,1,153,64,19,47,0
mathwriting,mathwriting/images/train_015fc0cedc705816.png,(\begin{matrix}X\\ k\end{matrix}),train,train,1,64,64,8,33,0
mathwriting,mathwriting/images/train_015fdc123402b427.png,X=[\begin{matrix}w+ix\\ y+iz\end{matrix}],train,train,1,113,64,14,41,0
mathwriting,mathwriting/images/train_0160662c44fc81bf.png,"\{i,j\}\notin E",train,train,1,164,64,20,15,1
mathwriting,mathwriting/images/train_016138e5063f6105.png,H(z)=\frac{z^{-1}}{1-az^{-1}},train,train,1,172,64,21,29,0
mathwriting,mathwriting/images/train_0161ab2d0386b735.png,\frac{d\rho}{dt}+\rho\nabla\cdot v=0,train,train,1,148,64,18,36,0
mathwriting,mathwriting/images/train_0161d197874840fe.png,(\begin{matrix}x\\ y\\ 1\end{matrix}),train,train,1,64,64,8,37,0
mathwriting,mathwriting/images/train_0161d8badadbe6ad.png,\frac{f_{p}}{f_{y}}=\frac{9}{\sqrt{9\cdot\frac{v^{0}}{c^{0}}}},train,train,1,82,64,10,62,0
mathwriting,mathwriting/images/train_01624dc8882ac4ae.png,\frac{d^{3}}{dx^{3}}[x^{4}]=24x,train,train,1,156,64,19,31,0
mathwriting,mathwriting/images/train_016261a178473488.png,\{\begin{matrix}p\\ 2\end{matrix}\},train,train,1,64,64,8,35,0
mathwriting,mathwriting/images/train_01626ae7118ec6c5.png,\frac{\sqrt{a^{2}-b^{2}}}{\sqrt{a^{2}+b^{2}}},train,train,1,66,64,8,45,0
mathwriting,mathwriting/images/train_01627e4eb83dfd18.png,\tau=\mu\frac{du}{dx},train,train,1,116,64,14,21,0
mathwriting,mathwriting/images/train_0162a74ceca44403.png,u(t)=\frac{ds(t)}{dt},train,train,1,129,64,16,21,0
mathwriting,mathwriting/images/train_0162ed740cf4a5f8.png,\hat{H}_{s}=-|e|Ez,train,train,1,169,64,21,18,1
mathwriting,mathwriting/images/train_01641c72bb112ca0.png,\tilde{h}(E),train,train,1,95,64,11,12,0
mathwriting,mathwriting/images/train_016484c86051cbc3.png,(\sqrt{2\pi x})^{1-6}6^{6/2},train,train,1,129,64,16,28,0
mathwriting,mathwriting/images/train_01649da9a71e57fe.png,F[y]=\int_{E}ytdt,train,train,1,129,64,16,17,0
mathwriting,mathwriting/images/train_0164a2d281aceb95.png,\sqrt[12]{2^{5}},train,train,1,82,64,10,16,0
mathwriting,mathwriting/images/train_0164c153e0eadd58.png,R=\frac{\rho}{t}\frac{L}{W}=R_{s}\frac{L}{W},train,train,1,129,64,16,44,0
mathwriting,mathwriting/images/train_0164eebbe9545509.png,J=\sqrt{\frac{kT}{2hcB}}-1/2,train,train,1,171,64,21,28,0
mathwriting,mathwriting/images/train_01650d074915628e.png,i_{Q}:Q\hookrightarrow E,train,train,1,174,64,21,24,0
mathwriting,mathwriting/images/train_01656c339ebb0391.png,\sigma(u)=\frac{0}{\sqrt{0\cdot\frac{u^{2}}{c^{2}}}},train,train,1,127,64,15,52,0
mathwriting,mathwriting/images/train_01656de72c028bad.png,\frac{(8+\sqrt{326})}{(470^{5}-\sqrt{5})},train,train,1,119,64,14,41,0
mathwriting,mathwriting/images/train_0165ed646165823b.png,10^{6}/\frac{\frac{180}{6}}{194},train,train,1,71,64,8,32,0
mathwriting,mathwriting/images/train_01666e57f08d88c7.png,\tilde{O}(m^{2}n),train,train,1,114,64,14,17,0
mathwriting,mathwriting/images/train_0166efe2bc0d2702.png,\hat{v}^{*},train,train,1,65,64,8,11,0
mathwriting,mathwriting/images/train_01674a19c6aae881.png,s=\sqrt{\frac{5-\sqrt{5}}{2}},train,train,1,114,64,14,29,0
mathwriting,mathwriting/images/train_01676f9091e5bd03.png,\frac{n}{2ln^{2}n},train,train,1,81,64,10,18,0
mathwriting,mathwriting/images/train_0167852424493cbb.png,\Delta E_{mol}=N_{A}h\nu,train,train,1,268,64,33,24,1
mathwriting,mathwriting/images/train_0167d14531671162.png,\sigma_{E}\frac{\sigma_{B}}{|\frac{d\langle\hat{B}\rangle}{dt}|}\ge\frac{\hbar}{2},train,train,1,129,64,16,82,0
mathwriting,mathwriting/images/train_0167eb52a4a466a1.png,(\begin{matrix}n\\ 2\end{matrix})p,train,train,1,65,64,8,34,0
mathwriting,mathwriting/images/train_01682181210e241d.png,p=\frac{2}{\lambda}\frac{\partial W}{\partial I_{1}},train,train,1,96,64,12,52,0
mathwriting,mathwriting/images/train_0168e0136b563f74.png,\frac{\Delta\hat{H}}{\Delta\hat{P}},train,train,1,64,64,8,35,0
mathwriting,mathwriting/images/train_01691d506fd587a1.png,v=\frac{q}{\sqrt{1-\frac{p-H}{2H_{m}}}},train,train,1,108,64,13,39,0
mathwriting,mathwriting/images/train_016940d6f53f18b0.png,\overline{D}f=0,train,train,1,139,64,17,15,1
mathwriting,mathwriting/images/train_01698124c96eae50.png,f=PU,train,train,1,139,64,17,4,1
mathwriting,mathwriting/images/train_016a125eea12798c.png,"U_{1}=\prod_{P|p}U_{1,P}",train,train,1,132,64,16,24,0
mathwriting,mathwriting/images/train_016a683997c1235c.png,y\notin H_{2},train,train,1,107,64,13,13,1
mathwriting,mathwriting/images/train_016aba8c64e26a53.png,w_{i}=\frac{\partial R}{\partial a_{i}},valid,train,1,86,64,10,39,0
mathwriting,mathwriting/images/train_016ac2736d6135fe.png,\eta(x)\frac{\partial w}{\partial t},train,train,1,108,64,13,36,0
mathwriting,mathwriting/images/train_016af980ea9b596c.png,\frac{e^{imt}}{(1+\frac{it\kappa}{\lambda})(1-\frac{it}{\kappa\lambda})},train,train,1,104,64,13,72,0
mathwriting,mathwriting/images/train_016afdf9b9624f91.png,\frac{1}{2}(y_{1}+y_{2})/R,train,train,1,158,64,19,26,0
mathwriting,mathwriting/images/train_016b288625f19348.png,\prod_{s\in S}(1+X_{s}),train,train,1,118,64,14,23,0
mathwriting,mathwriting/images/train_016b8f177142f1fa.png,\int[(sinx)^{3}cosx]dx,train,train,1,155,64,19,22,0
mathwriting,mathwriting/images/train_016ba3d1ed747940.png,\gamma=\frac{5}{\sqrt{5-\frac{q^{2}}{d^{2}}}},train,train,1,93,64,11,45,0
mathwriting,mathwriting/images/train_016baa7570eb1cf9.png,(i\cdot n)\hat{f}(n),train,train,1,115,64,14,20,0
mathwriting,mathwriting/images/train_016bdcbc5e172fc9.png,\xi=\sqrt{\frac{\hbar^{2}}{2m|\alpha|}},train,train,1,112,64,14,39,0
mathwriting,mathwriting/images/train_016be14e8d3dd6e1.png,\int_{-3}^{0}(3)dx,train,train,1,99,64,12,18,0
mathwriting,mathwriting/images/train_016ca5aee9d08cc6.png,\epsilon=\frac{1}{\sqrt{1-\frac{v^{5}}{w^{5}}}},train,train,1,96,64,12,47,0
mathwriting,mathwriting/images/train_016cb62dd6b62720.png,sinC=\frac{sinhc}{sinhb},train,train,1,132,64,16,24,0
mathwriting,mathwriting/images/train_016cc8ee0df6fe83.png,\frac{v^{\frac{(y-t)^{2}}{6}}}{i\sqrt{6\omega}},train,train,1,64,64,8,47,0
mathwriting,mathwriting/images/train_016cfeafd13dc0e7.png,L_{0}...L_{i-1},train,train,1,156,64,19,15,1
mathwriting,mathwriting/images/train_016d5e42217d923a.png,\frac{1}{2\pi}\frac{d(2\pi kt^{2})}{dt}=2kt,train,train,1,170,64,21,43,0
mathwriting,mathwriting/images/train_016d8f7ec4ce58f0.png,(\frac{6}{194})^{\frac{\frac{397}{5}}{86}},train,train,1,93,64,11,42,0
mathwriting,mathwriting/images/train_016daeefa01bce0e.png,|\beta_{1}\lambda_{1}+\beta_{2}\lambda_{2}|,train,train,1,183,64,22,43,0
mathwriting,mathwriting/images/train_016db17801e8ea8d.png,p=\frac{\partial L}{\partial\dot{q}},train,train,1,79,64,9,36,0
mathwriting,mathwriting/images/train_016dbd17f6f3514c.png,\frac{1}{2}(n-1),train,train,1,86,64,10,16,0
mathwriting,mathwriting/images/train_016e1bae8ebf9a97.png,59^{\frac{5}{2\sqrt{f_{B}}}}\cdot\frac{2.8}{Rl\sqrt{f_{B}}},train,train,1,107,64,13,59,0
mathwriting,mathwriting/images/train_016e1e29331024b5.png,",\frac{{F_{m}}^{\prime}-F}{{F_{m}}^{\prime}}",train,train,1,97,64,12,44,0
mathwriting,mathwriting/images/train_016e727e0a218885.png,x=\hat{X},train,train,1,109,64,13,9,1
mathwriting,mathwriting/images/train_016e815f4f4e66cd.png,\frac{\partial u}{\partial y},train,train,1,64,64,8,29,0
mathwriting,mathwriting/images/train_016eab0ea61a13d0.png,N_{i}=(\begin{matrix}8\\ i\end{matrix})i^{12},train,train,1,120,64,15,45,0
mathwriting,mathwriting/images/train_016f7b244aac30d6.png,exp(-\frac{1}{2}|\xi_{n}|^{p}),train,train,1,244,64,30,30,1
mathwriting,mathwriting/images/train_016f85f5964707ab.png,\beta\approx\omega\sqrt{LC},train,train,1,225,64,28,27,1
mathwriting,mathwriting/images/train_016fd6b1027aa011.png,\infty k\delta(s)\hat{z},train,train,1,202,64,25,24,1
mathwriting,mathwriting/images/train_016febcae37fb5b3.png,\hat{S}_{M},train,train,1,64,64,8,11,0
mathwriting,mathwriting/images/train_0170105b836f6f3a.png,M_{W}=\frac{v|g|}{2},train,train,1,96,64,12,20,0
mathwriting,mathwriting/images/train_017066fa4f89faf4.png,\frac{2h\alpha}{ce^{2}},train,train,1,64,64,8,23,0
mathwriting,mathwriting/images/train_0170699118f0deb5.png,\int_{0}^{x}cos(1/t)dt,train,train,1,125,64,15,22,0
mathwriting,mathwriting/images/train_0170a01859e12653.png,\frac{d}{dx}x,train,train,1,66,64,8,13,0
mathwriting,mathwriting/images/train_0170d8b9b350f55c.png,\alpha\in\tilde{P}_{i},train,train,1,111,64,13,22,0
mathwriting,mathwriting/images/train_0171e134f8641e20.png,\int_{1}^{\infty}\frac{dx}{x},train,train,1,115,64,14,29,0
mathwriting,mathwriting/images/train_01723ed16025a3e1.png,\frac{24/\sqrt{3}}{{\sqrt{169}^{98}}^{5}},train,train,1,64,64,8,41,0
mathwriting,mathwriting/images/train_0172466150d50b6e.png,Z=[\begin{matrix}X_{i}&Y_{-i}\end{matrix}],train,train,1,183,64,22,42,0
mathwriting,mathwriting/images/train_0173adeccb6c17ed.png,1>c>0,train,train,1,186,64,23,5,1
mathwriting,mathwriting/images/train_0173be1a1eda0a35.png,\frac{dx}{dt},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_017404edd77ac43d.png,806^{806^{806^{806^{806^{807}}}}},train,train,1,118,64,14,33,0
mathwriting,mathwriting/images/train_01747b6e07c5d4e3.png,\sqrt{s}\cdot\sqrt{s}=s,train,train,1,188,64,23,23,1
mathwriting,mathwriting/images/train_0174c76c39d3453f.png,(\begin{matrix}x\\ k\end{matrix}),train,train,1,64,64,8,33,0
mathwriting,mathwriting/images/train_0174fa11eebaf35f.png,1-\frac{E(X)^{2}}{E(X^{2})},train,train,1,87,64,10,27,0
mathwriting,mathwriting/images/train_0174fad74c8d524b.png,-j\frac{1}{\sqrt{2}},train,train,1,75,64,9,20,0
mathwriting,mathwriting/images/train_01751ea13ceb1817.png,C(X)>X^{0.332},train,train,1,206,64,25,14,1
mathwriting,mathwriting/images/train_01755d63acf6f234.png,\frac{df}{dz}=f,train,train,1,83,64,10,15,0
mathwriting,mathwriting/images/train_0175a72f7617f571.png,"\sigma_{E}=\infty,\sigma_{t}=0",train,train,1,235,64,29,30,0
mathwriting,mathwriting/images/train_0175e673ccbfe159.png,C_{m}=1+C_{a},train,train,1,300,64,37,13,1
mathwriting,mathwriting/images/train_01766a25ba561394.png,\frac{4\zeta m}{\sqrt{1-\frac{0m}{vu^{0}}}},train,train,1,69,64,8,43,0
mathwriting,mathwriting/images/train_01773f5053e4bd0b.png,+++,train,train,1,100,64,12,3,1
mathwriting,mathwriting/images/train_01776cc2dd74c982.png,{(w^{j})}^{1},train,train,1,94,64,11,13,0
mathwriting,mathwriting/images/train_0177870d7849bd14.png,b_{j}=\int fv_{j}dx,train,train,1,106,64,13,19,0
mathwriting,mathwriting/images/train_0177d41a07910539.png,d_{r}=\frac{w}{h^{2}}\times110.8,train,train,1,158,64,19,32,0
mathwriting,mathwriting/images/train_0177da2c8ecdd2b4.png,\hat{p}_{o},train,train,1,64,64,8,11,0
mathwriting,mathwriting/images/train_0177f22d98f16235.png,"k_{1},...,k_{d}\in",train,train,1,182,64,22,18,1
mathwriting,mathwriting/images/train_0177f8a58304a3d4.png,Z[J_{ij}]\sim e^{-\beta J_{ij}},train,train,1,193,64,24,31,0
mathwriting,mathwriting/images/train_01785a0146102abc.png,\phi=u^{-1}\pi^{*}\overline{\phi},train,train,1,178,64,22,33,0
mathwriting,mathwriting/images/train_01785c63bc25906f.png,f(r)=\frac{\partial\rho(r)}{\partial N},train,train,1,111,64,13,39,0
mathwriting,mathwriting/images/train_01788d0cef5a5d69.png,\frac{K(t)}{Y(t)}=k(t)^{1-\alpha},train,train,1,132,64,16,33,0
mathwriting,mathwriting/images/train_01790f6b5d35776e.png,(6^{224}\cdot383^{5}),train,train,1,123,64,15,21,0
mathwriting,mathwriting/images/train_017968a3a9f8289d.png,{X^{u}}^{5},train,train,1,91,64,11,11,1
mathwriting,mathwriting/images/train_017a1302b71c08e5.png,\nabla^{2}f(x)-mI,train,train,1,197,64,24,17,1
mathwriting,mathwriting/images/train_017a34f728aee1bc.png,z=\frac{z_{A}}{\sqrt{8-\frac{8}{c^{2}}z_{A}^{2}}},train,train,1,99,64,12,49,0
mathwriting,mathwriting/images/train_017ac7d284444030.png,(\begin{matrix}x&y\end{matrix}),train,train,1,116,64,14,31,0
mathwriting,mathwriting/images/train_017b1655f985a343.png,[-P^{T}|I_{n-k}],train,train,1,150,64,18,16,1
mathwriting,mathwriting/images/train_017b20e683a028ef.png,\frac{(419\cdot319)}{(278\cdot186)^{11}},train,train,1,82,64,10,40,0
mathwriting,mathwriting/images/train_017c26b12d9eb8b9.png,\frac{\frac{10^{265}}{\sqrt{6}}}{1^{9}},train,train,1,64,64,8,39,0
mathwriting,mathwriting/images/train_017c44914e72b126.png,7^{189}+3-8,train,train,1,160,64,20,11,1
mathwriting,mathwriting/images/train_017c76302eb5a849.png,\int udu,train,train,1,64,64,8,8,1
mathwriting,mathwriting/images/train_017dde2a2494077b.png,\mathbb{B},train,train,1,69,64,8,10,0
mathwriting,mathwriting/images/train_017f2518ce39bae9.png,4-145^{\frac{\sqrt{335}}{1}},train,train,1,141,64,17,28,0
mathwriting,mathwriting/images/train_017f4cedf345d7ce.png,r_{s}=(3/(4\pi n))^{1/3},train,train,1,185,64,23,24,0
mathwriting,mathwriting/images/train_017fc7d88c19e6f7.png,\frac{z}{y}=kd,train,train,1,94,64,11,14,0
mathwriting,mathwriting/images/train_017fc817c40d977b.png,2((\begin{matrix}n\\ 1\end{matrix})+(\begin{matrix}n\\ 2\end{matrix})+(\begin{matrix}n\\ 3\end{matrix})),valid,train,1,204,64,25,104,0
mathwriting,mathwriting/images/train_0180398826b27419.png,f_{m}=(\frac{v}{v+v_{s}})f_{s},train,train,1,149,64,18,30,0
mathwriting,mathwriting/images/train_0180db79b21160fa.png,D(f)=[\begin{matrix}0\\ 0\end{matrix}],train,train,1,142,64,17,38,0
mathwriting,mathwriting/images/train_01811450042a1c04.png,q=-kA\frac{dT}{dx},train,train,1,127,64,15,18,0
mathwriting,mathwriting/images/train_018130fe11e6b89b.png,ord_{V_{i}}(s),train,train,1,174,64,21,14,1
mathwriting,mathwriting/images/train_01813c372a152c1e.png,\alpha_{c}=\frac{1-\sqrt{1-4c}}{2},train,train,1,151,64,18,34,0
mathwriting,mathwriting/images/train_01816a584c340e9f.png,((387+\sqrt{261})+\frac{\frac{8}{7}}{\sqrt{8}}),train,train,1,156,64,19,47,0
mathwriting,mathwriting/images/train_0181b96065df89b6.png,"(\rho^{\prime},\theta^{\prime})",train,train,1,75,64,9,31,0
mathwriting,mathwriting/images/train_018261aa16459dd0.png,a\notin w,train,train,1,105,64,13,9,1
mathwriting,mathwriting/images/train_018269b3dcb02337.png,e_{2}=\sum_{i<j}X_{i}X_{j},train,train,1,155,64,19,26,0
mathwriting,mathwriting/images/train_0182bef2840c6225.png,(\begin{matrix}n+1\\ k\end{matrix}),train,train,1,82,64,10,35,0
mathwriting,mathwriting/images/train_0182f220fc2be451.png,\Omega_{u}^{\phi},train,train,1,89,64,11,17,0
mathwriting,mathwriting/images/train_0183d42fe8da598f.png,\frac{r-t}{d},train,train,1,67,64,8,13,0
mathwriting,mathwriting/images/train_0184526868aa528e.png,(\frac{4}{7}-9)^{204\cdot\sqrt{5}},train,train,1,129,64,16,34,0
mathwriting,mathwriting/images/train_0184a45dec5dff19.png,f_{n}(x)=\frac{sin(n^{2}x)}{n},train,train,1,182,64,22,30,0
mathwriting,mathwriting/images/train_0184ace435b3c663.png,\sigma=\frac{\sqrt{Ns_{2}-s_{1}^{2}}}{N},train,train,1,140,64,17,40,0
mathwriting,mathwriting/images/train_018513197ad4e58d.png,"E(m)=(g^{r},m\cdot h^{r})",train,train,1,165,64,20,25,0
mathwriting,mathwriting/images/train_01859a811f2541ff.png,\gamma_{m}^{j},train,train,1,83,64,10,14,0
mathwriting,mathwriting/images/train_0185b4a4d17f6e4c.png,\rho(x)=\frac{e^{\cdot\frac{x^{9}}{9}}}{\sqrt{9\psi}},train,train,1,92,64,11,53,0
mathwriting,mathwriting/images/train_0185be8d4a3cb00b.png,\int_{-2}^{6}\frac{dx}{x},train,train,1,70,64,8,25,0
mathwriting,mathwriting/images/train_0186034a1ac90993.png,O(nH_{k}(T))+o(n),train,train,1,231,64,28,17,1
mathwriting,mathwriting/images/train_018610765dd1eaf1.png,\hat{x}=i\hbar\frac{d}{dp},train,train,1,101,64,12,26,0
mathwriting,mathwriting/images/train_0186365ae74ea744.png,k\equiv\frac{R}{2},train,train,1,115,64,14,18,0
mathwriting,mathwriting/images/train_01863c8cef65467d.png,\int_{-N}^{N}e^{x}dx,train,train,1,107,64,13,20,0
mathwriting,mathwriting/images/train_018732b7123d7f04.png,(\frac{4}{\sqrt{4}}+\frac{405}{\sqrt{201}}),train,train,1,119,64,14,43,0
mathwriting,mathwriting/images/train_018795acea8a9c48.png,\int_{\theta=0}^{\frac{\pi}{2}}\int_{x=0}^{m(\theta)}\frac{4}{t\pi}dxd\theta,train,train,1,165,64,20,76,0
mathwriting,mathwriting/images/train_0187b158e2038275.png,(\begin{matrix}I&M\\ 0&I\end{matrix}),train,train,1,93,64,11,37,0
mathwriting,mathwriting/images/train_01883a953c133bac.png,\pi(n)\sim\frac{n}{logn},train,train,1,120,64,15,24,0
mathwriting,mathwriting/images/train_0188b52357fbf216.png,g_{(x_{1})},train,train,1,110,64,13,11,1
mathwriting,mathwriting/images/train_0188ce5258e5e922.png,\tilde{\Gamma},train,train,1,64,64,8,14,0
mathwriting,mathwriting/images/train_0188cfa553abc2cb.png,v_{g}=\frac{1}{\frac{1}{v_{g_{9}}}+\frac{bt}{f}},train,train,1,95,64,11,48,0
mathwriting,mathwriting/images/train_018900e121c3edc3.png,CR=\frac{V_{1}}{V_{2}},train,train,1,122,64,15,22,0
mathwriting,mathwriting/images/train_0189ec541abf206b.png,\frac{x^{x}}{e^{x}},train,train,1,64,64,8,19,0
mathwriting,mathwriting/images/train_018a814936b1812f.png,A=4A_{0}=\sqrt{3}a^{2},train,train,1,209,64,26,22,1
mathwriting,mathwriting/images/train_018b5381861317c2.png,(\frac{1}{425})^{\frac{5}{2}},train,train,1,80,64,10,29,0
mathwriting,mathwriting/images/train_018bf7c4fe8e851a.png,h=\frac{(f-4)(f-3)}{12},train,train,1,159,64,19,23,0
mathwriting,mathwriting/images/train_018c80c3dc375eb3.png,\frac{(1\cdot\sqrt{5})}{280-9^{398}},train,train,1,92,64,11,36,0
mathwriting,mathwriting/images/train_018cd199d9d982ad.png,\tilde{\nu}=\tilde{\nu}_{vib}\pm BJ(J+1),train,train,1,231,64,28,40,0
mathwriting,mathwriting/images/train_018cd2d904174062.png,\frac{1+\frac{n}{c}cos\iota_{s}}{\sqrt{1\cdot\frac{n^{3}}{c^{3}}}},train,train,1,101,64,12,66,0
mathwriting,mathwriting/images/train_018dc4cf9fddbb57.png,"M_{t}=p(W_{t},t)",train,train,1,155,64,19,16,1
mathwriting,mathwriting/images/train_018dd1a6412614a7.png,b_{1}-d=(3/5)b_{1},train,train,1,169,64,21,18,1
mathwriting,mathwriting/images/train_018e221a4a0deb1d.png,||f||_{1}=\int|f|d\mu,train,train,1,154,64,19,21,0
mathwriting,mathwriting/images/train_018e54676e82f493.png,Y=-jB_{L}=\frac{-j}{\omega L},train,train,1,164,64,20,29,0
mathwriting,mathwriting/images/train_018ec33e6a0b3d80.png,(\begin{matrix}0&i\\ i&0\end{matrix}),train,train,1,80,64,10,37,0
mathwriting,mathwriting/images/train_018ec3ccdcbb6020.png,[n+t]=n+[t],train,train,1,250,64,31,11,1
mathwriting,mathwriting/images/train_018ec7dad37994c2.png,\tilde{E}_{6},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_018ec8698d6b3c0c.png,vt_{p-r}=\frac{v^{2}}{2\mu g},train,train,1,98,64,12,29,0
mathwriting,mathwriting/images/train_018f1309362aad81.png,\frac{ssin(\phi)+\omega cos(\phi)}{s^{2}+\omega^{2}},train,train,1,145,64,18,52,0
mathwriting,mathwriting/images/train_018f9d5e678ae9b1.png,\frac{\partial^{2}z}{\partial x\partial y},train,train,1,82,64,10,42,0
mathwriting,mathwriting/images/train_018fa1271952217c.png,(\begin{matrix}1&d\\ 0&1\end{matrix}),train,train,1,70,64,8,37,0
mathwriting,mathwriting/images/train_018fce9672714a5d.png,\xi=log(\sqrt{x^{2}+y^{2}}),train,train,1,209,64,26,27,0
mathwriting,mathwriting/images/train_01904d45e0d5b606.png,z\notin S,train,train,1,125,64,15,9,1
mathwriting,mathwriting/images/train_01907756e47834a0.png,\frac{dx}{dt}=\dot{x},train,train,1,112,64,14,21,0
mathwriting,mathwriting/images/train_019141740c06bd92.png,\frac{1}{4g^{2}}\int Tr[*F\wedge F],train,train,1,137,64,17,35,0
mathwriting,mathwriting/images/train_019158a9616470da.png,(\begin{matrix}d\\ k\end{matrix}),train,train,1,64,64,8,33,0
mathwriting,mathwriting/images/train_0191ae3d6d20bec8.png,"(+,-)",train,train,1,99,64,12,5,1
